numero_pedido;documento;vendedor;valor_pedido;data_pedido;origem_venda;canal;tipo_cupom;ano;mes;nome_mes;trimestre;dia_semana;ano_mes;semana_ano;faixa_valor;nome_cliente;status_cliente
PED100770;12.996.591/4854-56;Bianca;388,81;2022-03-28;Loja Física;Loja;Cashback;2022;3;Mar;Q1/2022;Monday;2022-03;13;R$201-500;Maria Silva;inactive
PED100771;87.483.359/9605-84;Juliana;968,56;2022-03-21;E-commerce;Site;Sem Cupom;2022;3;Mar;Q1/2022;Monday;2022-03;12;R$501-1000;Isabela Rodrigues;active
PED100772;79.743.592/7642-27;Carla;345,24;2022-03-21;Loja Física;Loja;Cashback;2022;3;Mar;Q1/2022;Monday;2022-03;12;R$201-500;Patricia Gomes;active
PED100773;55.335.147/7227-40;Fernanda;205,73;2022-03-23;Loja Física;Loja;Desconto;2022;3;Mar;Q1/2022;Wednesday;2022-03;12;R$201-500;Amanda Gomes;active
PED100774;35.196.647/9758-73;Adriana;529,05;2022-03-24;E-commerce;Site;Cashback;2022;3;Mar;Q1/2022;Thursday;2022-03;12;R$501-1000;Natalia Ferreira;active
PED100775;74.380.894/6510-53;Patrícia;525,56;2022-03-19;E-commerce;Link;Frete Grátis;2022;3;Mar;Q1/2022;Saturday;2022-03;11;R$501-1000;Renata Ferreira;active
PED100776;67.346.333/3691-31;Keli;830,8;2022-03-25;E-commerce;Link;Desconto;2022;3;Mar;Q1/2022;Friday;2022-03;12;R$501-1000;Gabriela Santos;inactive
PED100777;56.962.624/9399-64;Larissa;471,75;2022-03-14;Loja Física;Loja;Frete Grátis;2022;3;Mar;Q1/2022;Monday;2022-03;11;R$201-500;Leticia Costa;active
PED100778;25.388.485/9205-10;Camila;956,74;2022-03-01;E-commerce;App;Sem Cupom;2022;3;Mar;Q1/2022;Tuesday;2022-03;9;R$501-1000;Gabriela Pereira;active
PED100779;90.358.965/3087-98;Vanessa;2151,8;2022-03-17;Loja Física;Loja;Sem Cupom;2022;3;Mar;Q1/2022;Thursday;2022-03;11;R$2001-5000;Natalia Almeida;active
PED100780;54.477.791/7606-91;Aline;664,76;2022-03-04;E-commerce;Site;Sem Cupom;2022;3;Mar;Q1/2022;Friday;2022-03;9;R$501-1000;Paula Carvalho;inactive
PED100781;66.658.258/5781-35;Bianca;1137,34;2022-03-27;E-commerce;App;Parceiro;2022;3;Mar;Q1/2022;Sunday;2022-03;12;R$1001-2000;Maria Pereira;active
PED100782;85.455.423/4876-81;Amanda;1139,65;2022-03-19;Loja Física;Loja;Desconto;2022;3;Mar;Q1/2022;Saturday;2022-03;11;R$1001-2000;Leticia Carvalho;active
PED100783;62.544.409/7820-74;Amanda;698,55;2022-03-02;E-commerce;Link;Sem Cupom;2022;3;Mar;Q1/2022;Wednesday;2022-03;9;R$501-1000;Gabriela Pereira;active
PED100784;41.727.437/4949-27;Luciana;807,38;2022-04-15;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Friday;2022-04;15;R$501-1000;Beatriz Carvalho;active
PED100785;26.902.621/8381-52;Aline;1686,86;2022-04-15;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Friday;2022-04;15;R$1001-2000;Patricia Souza;active
PED100786;47.574.647/9303-96;Débora;668,89;2022-04-14;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$501-1000;Beatriz Lima;active
PED100787;81.299.909/1857-35;Tatiane;743,19;2022-04-11;E-commerce;App;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;15;R$501-1000;Bruna Souza;active
PED100788;36.734.694/6278-82;Fernanda;1121,7;2022-04-13;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;15;R$1001-2000;Gabriela Santos;active
PED100789;14.545.808/9533-14;Elaine;1139,33;2022-04-10;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;14;R$1001-2000;Renata Ferreira;active
PED100790;40.942.434/8689-96;Larissa;651,75;2022-04-07;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Thursday;2022-04;14;R$501-1000;Leticia Nascimento;active
PED100791;21.124.990/6588-62;Larissa;1188,39;2022-04-20;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$1001-2000;Joana Martins;active
PED100792;85.916.961/1158-67;Carla;361,52;2022-04-09;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Saturday;2022-04;14;R$201-500;Gabriela Gomes;active
PED100793;76.295.969/4275-92;Simone;133,02;2022-04-10;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;14;Até R$200;Joana Santos;active
PED100794;78.947.754/7441-43;Camila;1186,68;2022-04-23;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Saturday;2022-04;16;R$1001-2000;Paula Santos;active
PED100795;83.401.322/2757-12;Amanda;2031,12;2022-04-26;Loja Física;Loja;Cashback;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$2001-5000;Ana Pereira;active
PED100796;64.977.704/3979-35;Juliana;257,64;2022-04-04;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Monday;2022-04;14;R$201-500;Juliana Silva;active
PED100797;45.349.216/6631-75;Aline;318,11;2022-04-04;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;14;R$201-500;Ana Martins;active
PED100798;95.534.541/7361-42;Bianca;742,89;2022-04-06;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;14;R$501-1000;Amanda Oliveira;inactive
PED100799;37.499.627/1135-89;Larissa;623,95;2022-04-26;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$501-1000;Fernanda Pereira;inactive
PED100800;44.366.416/4883-77;Simone;174,23;2022-04-22;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;16;Até R$200;Amanda Araujo;active
PED100801;47.799.106/1556-67;Larissa;356,02;2022-04-25;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;17;R$201-500;Fernanda Santos;active
PED100802;35.828.253/1153-55;Keli;1586,47;2022-04-19;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;16;R$1001-2000;Beatriz Carvalho;inactive
PED100803;26.704.408/9711-88;Elaine;466,75;2022-04-09;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;14;R$201-500;Gabriela Almeida;active
PED100804;44.325.329/9183-63;Débora;486,11;2022-04-02;E-commerce;App;Desconto;2022;4;Apr;Q2/2022;Saturday;2022-04;13;R$201-500;Leticia Gomes;active
PED100805;67.142.780/7566-95;Simone;538,91;2022-04-21;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Thursday;2022-04;16;R$501-1000;Mariana Martins;active
PED100806;66.752.634/5690-48;Luciana;450,24;2022-04-26;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$201-500;Ana Pereira;inactive
PED100807;60.295.954/8416-93;Tatiane;500,53;2022-04-14;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$501-1000;Clara Santos;active
PED100808;80.750.391/2587-40;Camila;1566,29;2022-04-21;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Thursday;2022-04;16;R$1001-2000;Clara Costa;active
PED100809;47.670.749/1610-73;Juliana;467,76;2022-04-14;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$201-500;Beatriz Rodrigues;active
PED100810;30.114.518/3415-94;Fernanda;599,25;2022-04-19;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;16;R$501-1000;Joana Silva;active
PED100811;72.544.992/9923-82;Juliana;1967,15;2022-04-28;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Thursday;2022-04;17;R$1001-2000;Bruna Silva;active
PED100812;58.620.198/2913-70;Larissa;723,87;2022-04-19;E-commerce;Site;Frete Grátis;2022;4;Apr;Q2/2022;Tuesday;2022-04;16;R$501-1000;Camila Carvalho;active
PED100813;97.384.295/9498-33;Bianca;794,57;2022-04-26;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$501-1000;Natalia Santos;inactive
PED100814;83.861.973/5676-83;Simone;777,45;2022-04-18;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$501-1000;Joana Pereira;active
PED100815;43.765.481/7788-70;Keli;784,95;2022-04-08;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$501-1000;Clara Rodrigues;active
PED100816;92.688.287/2881-23;Débora;405,87;2022-04-13;Loja Física;Loja;Cashback;2022;4;Apr;Q2/2022;Wednesday;2022-04;15;R$201-500;Renata Rodrigues;inactive
PED100817;36.237.307/6097-70;Carla;281,68;2022-04-27;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;17;R$201-500;Clara Santos;active
PED100818;92.142.983/4490-87;Camila;176,74;2022-04-25;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;17;Até R$200;Luiza Costa;active
PED100819;69.251.661/2712-60;Adriana;186,36;2022-04-11;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Monday;2022-04;15;Até R$200;Luiza Araujo;active
PED100820;56.706.752/3160-98;Juliana;697,56;2022-04-02;E-commerce;Site;Frete Grátis;2022;4;Apr;Q2/2022;Saturday;2022-04;13;R$501-1000;Fernanda Martins;active
PED100821;10.914.808/7035-20;Aline;207,53;2022-04-21;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Thursday;2022-04;16;R$201-500;Ana Silva;active
PED100822;85.152.474/4406-40;Bianca;626,58;2022-04-11;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;15;R$501-1000;Leticia Araujo;inactive
PED100823;18.274.561/6707-66;Larissa;344,38;2022-04-23;E-commerce;Site;Desconto;2022;4;Apr;Q2/2022;Saturday;2022-04;16;R$201-500;Beatriz Lima;active
PED100824;61.498.310/6510-37;Débora;866,0;2022-04-21;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;16;R$501-1000;Patricia Ferreira;active
PED100825;45.521.203/9445-98;Luciana;3863,59;2022-04-10;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Sunday;2022-04;14;R$2001-5000;Ana Costa;active
PED100826;25.459.586/4909-75;Adriana;742,13;2022-04-22;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;16;R$501-1000;Leticia Rodrigues;active
PED100827;93.375.798/7701-12;Mariana;356,55;2022-04-29;E-commerce;Site;Cashback;2022;4;Apr;Q2/2022;Friday;2022-04;17;R$201-500;Patricia Nascimento;inactive
PED100828;97.110.286/3825-50;Patrícia;688,88;2022-04-10;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Sunday;2022-04;14;R$501-1000;Amanda Carvalho;active
PED100829;63.606.445/8248-37;Mariana;4895,23;2022-04-01;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;13;R$2001-5000;Renata Silva;inactive
PED100830;31.188.787/1529-85;Vanessa;1116,07;2022-04-21;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;16;R$1001-2000;Fernanda Nascimento;active
PED100831;26.170.368/6126-67;Débora;291,84;2022-04-18;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$201-500;Isabela Souza;active
PED100832;14.904.898/9802-57;Juliana;1290,84;2022-04-12;E-commerce;Site;Desconto;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$1001-2000;Gabriela Nascimento;active
PED100833;58.583.948/1721-32;Juliana;725,95;2022-04-08;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$501-1000;Ana Lima;active
PED100834;69.331.888/8451-84;Luciana;1390,86;2022-04-28;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;17;R$1001-2000;Fernanda Carvalho;active
PED100835;17.895.818/7337-80;Camila;303,88;2022-04-08;E-commerce;Site;Parceiro;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$201-500;Patricia Santos;inactive
PED100836;38.563.548/6008-39;Amanda;312,41;2022-04-25;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;17;R$201-500;Clara Costa;active
PED100837;88.327.799/6944-55;Amanda;1198,28;2022-04-20;E-commerce;Site;Cashback;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$1001-2000;Sofia Costa;active
PED100838;73.674.684/8848-98;Mariana;791,74;2022-04-18;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$501-1000;Clara Silva;active
PED100839;43.874.464/1270-74;Tatiane;139,75;2022-04-14;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;15;Até R$200;Juliana Martins;active
PED100840;16.321.255/5749-53;Renata;367,77;2022-04-25;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;17;R$201-500;Isabela Ferreira;inactive
PED100841;28.700.914/6013-84;Keli;225,04;2022-04-22;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;16;R$201-500;Beatriz Souza;active
PED100842;58.674.528/8240-88;Mariana;160,97;2022-04-03;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;13;Até R$200;Ana Nascimento;active
PED100843;27.510.383/5561-89;Camila;1473,44;2022-04-14;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$1001-2000;Luiza Ferreira;active
PED100844;53.640.670/5678-18;Juliana;2020,51;2022-04-13;E-commerce;Site;Parceiro;2022;4;Apr;Q2/2022;Wednesday;2022-04;15;R$2001-5000;Mariana Ferreira;active
PED100845;63.803.555/6350-31;Aline;311,08;2022-04-23;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;16;R$201-500;Juliana Ferreira;active
PED100846;72.544.992/9923-82;Renata;279,18;2022-04-16;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;15;R$201-500;Bruna Silva;active
PED100847;92.605.466/9335-78;Aline;1760,54;2022-04-22;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;16;R$1001-2000;Fernanda Carvalho;active
PED100848;12.954.247/5476-49;Patrícia;1740,51;2022-04-02;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;13;R$1001-2000;Ana Silva;active
PED100849;50.990.353/5102-96;Carla;933,07;2022-04-18;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$501-1000;Renata Gomes;active
PED100850;45.384.986/9612-96;Tatiane;543,86;2022-04-04;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Monday;2022-04;14;R$501-1000;Camila Carvalho;active
PED100851;97.168.645/8941-62;Vanessa;673,55;2022-04-08;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$501-1000;Juliana Silva;active
PED100852;87.249.258/5911-29;Débora;1483,35;2022-04-18;E-commerce;Site;Cashback;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$1001-2000;Clara Martins;active
PED100853;54.197.230/3983-64;Bianca;709,26;2022-04-29;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;17;R$501-1000;Bruna Carvalho;active
PED100854;56.968.183/2682-66;Aline;480,35;2022-04-26;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$201-500;Ana Souza;active
PED100855;83.782.476/1654-47;Fernanda;876,78;2022-04-20;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$501-1000;Isabela Santos;active
PED100856;71.395.824/7863-91;Mariana;308,34;2022-04-05;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;14;R$201-500;Camila Almeida;active
PED100857;36.664.718/7500-57;Elaine;459,26;2022-04-05;E-commerce;Site;Desconto;2022;4;Apr;Q2/2022;Tuesday;2022-04;14;R$201-500;Patricia Ferreira;active
PED100858;24.205.986/9619-58;Luciana;835,17;2022-04-12;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$501-1000;Paula Almeida;active
PED100859;86.746.491/6531-54;Carla;856,69;2022-04-14;E-commerce;Link;Parceiro;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$501-1000;Natalia Nascimento;inactive
PED100860;46.815.893/8673-70;Renata;1126,02;2022-04-20;E-commerce;Site;Desconto;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$1001-2000;Amanda Araujo;active
PED100861;81.835.979/8002-34;Juliana;1111,1;2022-04-01;E-commerce;App;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;13;R$1001-2000;Beatriz Oliveira;active
PED100862;83.107.607/1475-50;Juliana;261,84;2022-04-02;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;13;R$201-500;Beatriz Nascimento;active
PED100863;42.117.264/6644-83;Bianca;404,85;2022-04-18;E-commerce;App;Parceiro;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$201-500;Beatriz Araujo;active
PED100864;40.477.150/8196-87;Simone;269,05;2022-04-20;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$201-500;Patricia Ferreira;inactive
PED100865;55.202.220/3466-26;Renata;2026,75;2022-04-20;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;R$2001-5000;Maria Carvalho;active
PED100866;11.449.805/1583-57;Elaine;500,36;2022-04-18;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$501-1000;Maria Silva;active
PED100867;59.217.813/4554-20;Luciana;414,2;2022-04-08;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$201-500;Camila Rodrigues;active
PED100868;95.748.841/9831-67;Débora;1562,25;2022-04-23;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;16;R$1001-2000;Gabriela Rodrigues;active
PED100869;81.256.586/7031-29;Larissa;212,42;2022-04-18;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$201-500;Sofia Araujo;active
PED100870;26.991.123/6969-59;Renata;4124,91;2022-04-14;E-commerce;Site;Frete Grátis;2022;4;Apr;Q2/2022;Thursday;2022-04;15;R$2001-5000;Joana Silva;active
PED100871;18.485.858/2301-84;Simone;506,13;2022-04-09;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Saturday;2022-04;14;R$501-1000;Leticia Pereira;inactive
PED100872;54.579.933/8711-54;Renata;1655,05;2022-04-08;E-commerce;App;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$1001-2000;Ana Rodrigues;active
PED100873;87.483.359/9605-84;Elaine;191,55;2022-04-11;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;15;Até R$200;Isabela Rodrigues;active
PED100874;44.468.128/9966-62;Amanda;1645,19;2022-04-17;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;15;R$1001-2000;Bruna Pereira;active
PED100875;47.440.744/3032-83;Aline;1246,99;2022-04-09;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Saturday;2022-04;14;R$1001-2000;Leticia Carvalho;active
PED100876;60.295.954/8416-93;Larissa;642,31;2022-04-12;Loja Física;Loja;Cashback;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$501-1000;Clara Santos;active
PED100877;94.545.580/3341-24;Tatiane;472,94;2022-04-11;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;15;R$201-500;Natalia Souza;active
PED100878;74.946.829/2603-52;Simone;328,1;2022-04-17;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;15;R$201-500;Paula Costa;active
PED100879;57.397.175/6877-11;Patrícia;126,17;2022-04-07;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;14;Até R$200;Ana Pereira;active
PED100880;92.300.639/8714-19;Fernanda;520,3;2022-04-07;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Thursday;2022-04;14;R$501-1000;Renata Pereira;active
PED100881;15.112.542/9917-39;Débora;1073,98;2022-04-18;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$1001-2000;Natalia Rodrigues;active
PED100882;61.955.252/3591-64;Luciana;768,62;2022-04-02;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Saturday;2022-04;13;R$501-1000;Renata Nascimento;active
PED100883;87.946.142/1864-40;Débora;293,36;2022-04-18;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Monday;2022-04;16;R$201-500;Luiza Santos;active
PED100884;21.730.389/5945-84;Camila;494,96;2022-04-05;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;14;R$201-500;Mariana Nascimento;active
PED100885;74.642.257/3159-27;Juliana;565,63;2022-04-04;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Monday;2022-04;14;R$501-1000;Mariana Lima;active
PED100886;71.561.683/7170-38;Camila;742,01;2022-04-12;E-commerce;App;Cashback;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$501-1000;Maria Martins;active
PED100887;30.922.617/3000-78;Amanda;1309,21;2022-04-24;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;16;R$1001-2000;Beatriz Araujo;active
PED100888;97.143.560/4754-46;Débora;567,81;2022-04-26;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$501-1000;Juliana Pereira;active
PED100889;68.983.237/1129-75;Carla;2600,3;2022-04-12;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$2001-5000;Paula Pereira;active
PED100890;79.856.568/5635-81;Simone;1396,34;2022-04-13;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Wednesday;2022-04;15;R$1001-2000;Isabela Silva;active
PED100891;30.639.587/2461-74;Carla;525,9;2022-04-12;E-commerce;Link;Parceiro;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$501-1000;Luiza Silva;inactive
PED100892;11.498.506/3972-90;Vanessa;131,02;2022-04-20;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Wednesday;2022-04;16;Até R$200;Juliana Oliveira;active
PED100893;47.218.392/8538-77;Vanessa;229,24;2022-04-29;Loja Física;Loja;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;17;R$201-500;Luiza Santos;inactive
PED100894;50.384.373/2293-43;Larissa;382,58;2022-04-15;E-commerce;Site;Cashback;2022;4;Apr;Q2/2022;Friday;2022-04;15;R$201-500;Bruna Lima;active
PED100895;66.204.758/9490-51;Mariana;2142,35;2022-04-12;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Tuesday;2022-04;15;R$2001-5000;Natalia Almeida;active
PED100896;87.131.967/6311-23;Adriana;764,73;2022-04-10;E-commerce;Link;Sem Cupom;2022;4;Apr;Q2/2022;Sunday;2022-04;14;R$501-1000;Joana Gomes;active
PED100897;71.697.545/7353-87;Tatiane;1043,82;2022-04-15;E-commerce;Link;Cashback;2022;4;Apr;Q2/2022;Friday;2022-04;15;R$1001-2000;Leticia Gomes;active
PED100898;38.222.978/6506-92;Adriana;344,72;2022-04-07;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Thursday;2022-04;14;R$201-500;Natalia Gomes;active
PED100899;36.777.889/2561-95;Patrícia;409,66;2022-04-08;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;14;R$201-500;Patricia Souza;active
PED100900;14.411.581/7412-39;Bianca;425,95;2022-04-06;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Wednesday;2022-04;14;R$201-500;Bruna Gomes;active
PED100901;17.506.607/6481-73;Carla;1248,18;2022-04-28;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Thursday;2022-04;17;R$1001-2000;Sofia Carvalho;active
PED100902;62.727.150/7763-76;Luciana;772,37;2022-04-26;Loja Física;Loja;Parceiro;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$501-1000;Isabela Nascimento;active
PED100903;11.596.995/7303-93;Aline;280,25;2022-04-29;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Friday;2022-04;17;R$201-500;Renata Oliveira;active
PED100904;60.546.407/5261-97;Aline;138,5;2022-04-05;E-commerce;Site;Sem Cupom;2022;4;Apr;Q2/2022;Tuesday;2022-04;14;Até R$200;Paula Lima;active
PED100905;81.347.200/9287-35;Carla;1608,0;2022-04-17;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Sunday;2022-04;15;R$1001-2000;Natalia Santos;active
PED100906;72.949.115/6758-84;Elaine;936,65;2022-04-24;E-commerce;Site;Cashback;2022;4;Apr;Q2/2022;Sunday;2022-04;16;R$501-1000;Maria Araujo;inactive
PED100907;75.899.826/1853-60;Elaine;261,92;2022-04-11;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;15;R$201-500;Gabriela Rodrigues;inactive
PED100908;25.372.259/8013-61;Patrícia;1476,64;2022-04-10;Loja Física;Loja;Cashback;2022;4;Apr;Q2/2022;Sunday;2022-04;14;R$1001-2000;Natalia Araujo;active
PED100909;11.308.456/5435-94;Juliana;776,62;2022-04-01;E-commerce;Site;Parceiro;2022;4;Apr;Q2/2022;Friday;2022-04;13;R$501-1000;Ana Martins;inactive
PED100910;30.636.178/8340-69;Elaine;511,11;2022-04-01;Loja Física;Loja;Sem Cupom;2022;4;Apr;Q2/2022;Friday;2022-04;13;R$501-1000;Patricia Almeida;active
PED100911;36.435.489/1999-22;Luciana;159,75;2022-04-27;Loja Física;Loja;Frete Grátis;2022;4;Apr;Q2/2022;Wednesday;2022-04;17;Até R$200;Juliana Santos;active
PED100912;43.913.551/6325-87;Priscila;895,34;2022-04-26;E-commerce;Site;Frete Grátis;2022;4;Apr;Q2/2022;Tuesday;2022-04;17;R$501-1000;Isabela Costa;active
PED100913;96.300.948/7354-16;Amanda;716,75;2022-04-27;E-commerce;Link;Frete Grátis;2022;4;Apr;Q2/2022;Wednesday;2022-04;17;R$501-1000;Fernanda Lima;active
PED100914;45.893.910/3116-29;Vanessa;571,01;2022-04-04;E-commerce;Link;Desconto;2022;4;Apr;Q2/2022;Monday;2022-04;14;R$501-1000;Bruna Araujo;active
PED100915;46.379.448/1301-62;Simone;1511,58;2022-04-22;E-commerce;Site;Desconto;2022;4;Apr;Q2/2022;Friday;2022-04;16;R$1001-2000;Natalia Silva;active
PED100916;48.741.122/3810-94;Priscila;5185,14;2022-04-21;E-commerce;App;Sem Cupom;2022;4;Apr;Q2/2022;Thursday;2022-04;16;Acima R$5000;Gabriela Silva;active
